Freq.	V(out)
2.52348077248039e+003	(2.01254334182072e+001dB,-1.63919689362059e+002°)
2.52929799644595e+003	(2.01275462658826e+001dB,-1.63953603180515e+002°)
2.53512863049772e+003	(2.01296505026820e+001dB,-1.63987460025190e+002°)
2.54097270554911e+003	(2.01317461592064e+001dB,-1.64021259907389e+002°)
2.54683025258485e+003	(2.01338332659842e+001dB,-1.64055002839019e+002°)
2.55270130266105e+003	(2.01359118534724e+001dB,-1.64088688832585e+002°)
2.55858588690545e+003	(2.01379819520558e+001dB,-1.64122317901188e+002°)
2.56448403651752e+003	(2.01400435920466e+001dB,-1.64155890058521e+002°)
2.57039578276867e+003	(2.01420968036850e+001dB,-1.64189405318863e+002°)
2.57632115700238e+003	(2.01441416171386e+001dB,-1.64222863697077e+002°)
2.58226019063440e+003	(2.01461780625025e+001dB,-1.64256265208605e+002°)
2.58821291515290e+003	(2.01482061697986e+001dB,-1.64289609869468e+002°)
2.59417936211862e+003	(2.01502259689765e+001dB,-1.64322897696257e+002°)
2.60015956316507e+003	(2.01522374899124e+001dB,-1.64356128706134e+002°)
2.60615354999870e+003	(2.01542407624094e+001dB,-1.64389302916824e+002°)
2.61216135439901e+003	(2.01562358161977e+001dB,-1.64422420346614e+002°)
2.61818300821879e+003	(2.01582226809340e+001dB,-1.64455481014351e+002°)
2.62421854338424e+003	(2.01602013862013e+001dB,-1.64488484939433e+002°)
2.63026799189518e+003	(2.01621719615095e+001dB,-1.64521432141811e+002°)
2.63633138582518e+003	(2.01641344362945e+001dB,-1.64554322641982e+002°)
2.64240875732175e+003	(2.01660888399188e+001dB,-1.64587156460988e+002°)
2.64850013860650e+003	(2.01680352016708e+001dB,-1.64619933620408e+002°)
2.65460556197534e+003	(2.01699735507651e+001dB,-1.64652654142358e+002°)
2.66072505979861e+003	(2.01719039163422e+001dB,-1.64685318049488e+002°)
2.66685866452128e+003	(2.01738263274686e+001dB,-1.64717925364975e+002°)
2.67300640866311e+003	(2.01757408131368e+001dB,-1.64750476112523e+002°)
2.67916832481883e+003	(2.01776474022645e+001dB,-1.64782970316354e+002°)
2.68534444565830e+003	(2.01795461236958e+001dB,-1.64815408001216e+002°)
2.69153480392671e+003	(2.01814370061997e+001dB,-1.64847789192364e+002°)
2.69773943244471e+003	(2.01833200784712e+001dB,-1.64880113915568e+002°)
2.70395836410864e+003	(2.01851953691306e+001dB,-1.64912382197104e+002°)
2.71019163189064e+003	(2.01870629067235e+001dB,-1.64944594063754e+002°)
2.71643926883887e+003	(2.01889227197211e+001dB,-1.64976749542799e+002°)
2.72270130807770e+003	(2.01907748365194e+001dB,-1.65008848662018e+002°)
2.72897778280783e+003	(2.01926192854401e+001dB,-1.65040891449684e+002°)
2.73526872630650e+003	(2.01944560947300e+001dB,-1.65072877934558e+002°)
2.74157417192767e+003	(2.01962852925605e+001dB,-1.65104808145892e+002°)
2.74789415310219e+003	(2.01981069070286e+001dB,-1.65136682113417e+002°)
2.75422870333795e+003	(2.01999209661561e+001dB,-1.65168499867346e+002°)
2.76057785622013e+003	(2.02017274978898e+001dB,-1.65200261438370e+002°)
2.76694164541130e+003	(2.02035265301014e+001dB,-1.65231966857649e+002°)
2.77332010465163e+003	(2.02053180905874e+001dB,-1.65263616156816e+002°)
2.77971326775907e+003	(2.02071022070693e+001dB,-1.65295209367970e+002°)
2.78612116862956e+003	(2.02088789071934e+001dB,-1.65326746523670e+002°)
2.79254384123712e+003	(2.02106482185306e+001dB,-1.65358227656940e+002°)
2.79898131963415e+003	(2.02124101685767e+001dB,-1.65389652801255e+002°)
2.80543363795150e+003	(2.02141647847522e+001dB,-1.65421021990544e+002°)
2.81190083039872e+003	(2.02159120944024e+001dB,-1.65452335259189e+002°)
2.81838293126424e+003	(2.02176521247970e+001dB,-1.65483592642014e+002°)
2.82487997491549e+003	(2.02193849031305e+001dB,-1.65514794174288e+002°)
2.83139199579916e+003	(2.02211104565222e+001dB,-1.65545939891718e+002°)
2.83791902844134e+003	(2.02228288120157e+001dB,-1.65577029830449e+002°)
2.84446110744770e+003	(2.02245399965796e+001dB,-1.65608064027060e+002°)
2.85101826750369e+003	(2.02262440371068e+001dB,-1.65639042518556e+002°)
2.85759054337473e+003	(2.02279409604148e+001dB,-1.65669965342373e+002°)
2.86417796990636e+003	(2.02296307932458e+001dB,-1.65700832536366e+002°)
2.87078058202447e+003	(2.02313135622665e+001dB,-1.65731644138814e+002°)
2.87739841473545e+003	(2.02329892940684e+001dB,-1.65762400188411e+002°)
2.88403150312638e+003	(2.02346580151672e+001dB,-1.65793100724264e+002°)
2.89067988236525e+003	(2.02363197520036e+001dB,-1.65823745785892e+002°)
2.89734358770110e+003	(2.02379745309425e+001dB,-1.65854335413220e+002°)
2.90402265446422e+003	(2.02396223782736e+001dB,-1.65884869646577e+002°)
2.91071711806638e+003	(2.02412633202112e+001dB,-1.65915348526696e+002°)
2.91742701400094e+003	(2.02428973828943e+001dB,-1.65945772094705e+002°)
2.92415237784311e+003	(2.02445245923861e+001dB,-1.65976140392126e+002°)
2.93089324525009e+003	(2.02461449746751e+001dB,-1.66006453460875e+002°)
2.93764965196130e+003	(2.02477585556740e+001dB,-1.66036711343256e+002°)
2.94442163379853e+003	(2.02493653612203e+001dB,-1.66066914081957e+002°)
2.95120922666616e+003	(2.02509654170761e+001dB,-1.66097061720049e+002°)
2.95801246655131e+003	(2.02525587489286e+001dB,-1.66127154300984e+002°)
2.96483138952411e+003	(2.02541453823892e+001dB,-1.66157191868587e+002°)
2.97166603173779e+003	(2.02557253429945e+001dB,-1.66187174467058e+002°)
2.97851642942896e+003	(2.02572986562058e+001dB,-1.66217102140968e+002°)
2.98538261891773e+003	(2.02588653474092e+001dB,-1.66246974935254e+002°)
2.99226463660795e+003	(2.02604254419156e+001dB,-1.66276792895217e+002°)
2.99916251898742e+003	(2.02619789649609e+001dB,-1.66306556066518e+002°)
3.00607630262799e+003	(2.02635259417060e+001dB,-1.66336264495180e+002°)
3.01300602418588e+003	(2.02650663972368e+001dB,-1.66365918227578e+002°)
3.01995172040178e+003	(2.02666003565639e+001dB,-1.66395517310438e+002°)
3.02691342810107e+003	(2.02681278446234e+001dB,-1.66425061790839e+002°)
3.03389118419403e+003	(2.02696488862762e+001dB,-1.66454551716203e+002°)
3.04088502567604e+003	(2.02711635063085e+001dB,-1.66483987134299e+002°)
3.04789498962774e+003	(2.02726717294318e+001dB,-1.66513368093231e+002°)
3.05492111321527e+003	(2.02741735802825e+001dB,-1.66542694641448e+002°)
3.06196343369043e+003	(2.02756690834227e+001dB,-1.66571966827726e+002°)
3.06902198839091e+003	(2.02771582633396e+001dB,-1.66601184701179e+002°)
3.07609681474046e+003	(2.02786411444459e+001dB,-1.66630348311247e+002°)
3.08318795024911e+003	(2.02801177510797e+001dB,-1.66659457707695e+002°)
3.09029543251334e+003	(2.02815881075049e+001dB,-1.66688512940615e+002°)
3.09741929921633e+003	(2.02830522379106e+001dB,-1.66717514060416e+002°)
3.10455958812811e+003	(2.02845101664117e+001dB,-1.66746461117827e+002°)
3.11171633710577e+003	(2.02859619170488e+001dB,-1.66775354163890e+002°)
3.11888958409369e+003	(2.02874075137884e+001dB,-1.66804193249962e+002°)
3.12607936712371e+003	(2.02888469805227e+001dB,-1.66832978427705e+002°)
3.13328572431534e+003	(2.02902803410699e+001dB,-1.66861709749090e+002°)
3.14050869387597e+003	(2.02917076191739e+001dB,-1.66890387266394e+002°)
3.14774831410106e+003	(2.02931288385049e+001dB,-1.66919011032191e+002°)
3.15500462337437e+003	(2.02945440226594e+001dB,-1.66947581099356e+002°)
3.16227766016813e+003	(2.02959531951596e+001dB,-1.66976097521059e+002°)
3.16956746304324e+003	(2.02973563794541e+001dB,-1.67004560350762e+002°)
3.17687407064952e+003	(2.02987535989183e+001dB,-1.67032969642218e+002°)
3.18419752172587e+003	(2.03001448768535e+001dB,-1.67061325449468e+002°)
3.19153785510051e+003	(2.03015302364877e+001dB,-1.67089627826837e+002°)
3.19889510969114e+003	(2.03029097009754e+001dB,-1.67117876828934e+002°)
3.20626932450521e+003	(2.03042832933978e+001dB,-1.67146072510645e+002°)
3.21366053864006e+003	(2.03056510367628e+001dB,-1.67174214927135e+002°)
3.22106879128318e+003	(2.03070129540052e+001dB,-1.67202304133844e+002°)
3.22849412171238e+003	(2.03083690679868e+001dB,-1.67230340186481e+002°)
3.23593656929602e+003	(2.03097194014961e+001dB,-1.67258323141026e+002°)
3.24339617349323e+003	(2.03110639772490e+001dB,-1.67286253053727e+002°)
3.25087297385408e+003	(2.03124028178884e+001dB,-1.67314129981093e+002°)
3.25836701001983e+003	(2.03137359459844e+001dB,-1.67341953979896e+002°)
3.26587832172309e+003	(2.03150633840347e+001dB,-1.67369725107169e+002°)
3.27340694878812e+003	(2.03163851544643e+001dB,-1.67397443420198e+002°)
3.28095293113093e+003	(2.03177012796258e+001dB,-1.67425108976525e+002°)
3.28851630875957e+003	(2.03190117817994e+001dB,-1.67452721833943e+002°)
3.29609712177431e+003	(2.03203166831930e+001dB,-1.67480282050494e+002°)
3.30369541036788e+003	(2.03216160059424e+001dB,-1.67507789684466e+002°)
3.31131121482564e+003	(2.03229097721115e+001dB,-1.67535244794392e+002°)
3.31894457552584e+003	(2.03241980036919e+001dB,-1.67562647439046e+002°)
3.32659553293978e+003	(2.03254807226037e+001dB,-1.67589997677441e+002°)
3.33426412763208e+003	(2.03267579506949e+001dB,-1.67617295568826e+002°)
3.34195040026087e+003	(2.03280297097421e+001dB,-1.67644541172686e+002°)
3.34965439157801e+003	(2.03292960214503e+001dB,-1.67671734548737e+002°)
3.35737614242927e+003	(2.03305569074531e+001dB,-1.67698875756925e+002°)
3.36511569375463e+003	(2.03318123893126e+001dB,-1.67725964857423e+002°)
3.37287308658841e+003	(2.03330624885198e+001dB,-1.67753001910625e+002°)
3.38064836205954e+003	(2.03343072264947e+001dB,-1.67779986977155e+002°)
3.38844156139175e+003	(2.03355466245860e+001dB,-1.67806920117850e+002°)
3.39625272590381e+003	(2.03367807040719e+001dB,-1.67833801393769e+002°)
3.40408189700973e+003	(2.03380094861594e+001dB,-1.67860630866184e+002°)
3.41192911621901e+003	(2.03392329919851e+001dB,-1.67887408596582e+002°)
3.41979442513681e+003	(2.03404512426151e+001dB,-1.67914134646659e+002°)
3.42767786546422e+003	(2.03416642590449e+001dB,-1.67940809078319e+002°)
3.43557947899847e+003	(2.03428720621997e+001dB,-1.67967431953676e+002°)
3.44349930763310e+003	(2.03440746729346e+001dB,-1.67994003335045e+002°)
3.45143739335828e+003	(2.03452721120346e+001dB,-1.68020523284941e+002°)
3.45939377826094e+003	(2.03464644002146e+001dB,-1.68046991866084e+002°)
3.46736850452503e+003	(2.03476515581197e+001dB,-1.68073409141385e+002°)
3.47536161443177e+003	(2.03488336063256e+001dB,-1.68099775173956e+002°)
3.48337315035983e+003	(2.03500105653379e+001dB,-1.68126090027096e+002°)
3.49140315478557e+003	(2.03511824555932e+001dB,-1.68152353764299e+002°)
3.49945167028329e+003	(2.03523492974582e+001dB,-1.68178566449246e+002°)
3.50751873952539e+003	(2.03535111112310e+001dB,-1.68204728145803e+002°)
3.51560440528269e+003	(2.03546679171401e+001dB,-1.68230838918025e+002°)
3.52370871042458e+003	(2.03558197353451e+001dB,-1.68256898830143e+002°)
3.53183169791928e+003	(2.03569665859371e+001dB,-1.68282907946569e+002°)
3.53997341083405e+003	(2.03581084889381e+001dB,-1.68308866331898e+002°)
3.54813389233546e+003	(2.03592454643017e+001dB,-1.68334774050895e+002°)
3.55631318568956e+003	(2.03603775319131e+001dB,-1.68360631168500e+002°)
3.56451133426215e+003	(2.03615047115888e+001dB,-1.68386437749826e+002°)
3.57272838151899e+003	(2.03626270230774e+001dB,-1.68412193860154e+002°)
3.58096437102606e+003	(2.03637444860594e+001dB,-1.68437899564933e+002°)
3.58921934644976e+003	(2.03648571201474e+001dB,-1.68463554929777e+002°)
3.59749335155713e+003	(2.03659649448860e+001dB,-1.68489160020464e+002°)
3.60578643021613e+003	(2.03670679797525e+001dB,-1.68514714902932e+002°)
3.61409862639583e+003	(2.03681662441561e+001dB,-1.68540219643278e+002°)
3.62242998416669e+003	(2.03692597574391e+001dB,-1.68565674307758e+002°)
3.63078054770071e+003	(2.03703485388763e+001dB,-1.68591078962783e+002°)
3.63915036127177e+003	(2.03714326076755e+001dB,-1.68616433674916e+002°)
3.64753946925577e+003	(2.03725119829773e+001dB,-1.68641738510872e+002°)
3.65594791613094e+003	(2.03735866838557e+001dB,-1.68666993537514e+002°)
3.66437574647803e+003	(2.03746567293177e+001dB,-1.68692198821856e+002°)
3.67282300498054e+003	(2.03757221383039e+001dB,-1.68717354431053e+002°)
3.68128973642501e+003	(2.03767829296886e+001dB,-1.68742460432406e+002°)
3.68977598570120e+003	(2.03778391222794e+001dB,-1.68767516893358e+002°)
3.69828179780235e+003	(2.03788907348181e+001dB,-1.68792523881490e+002°)
3.70680721782545e+003	(2.03799377859803e+001dB,-1.68817481464521e+002°)
3.71535229097141e+003	(2.03809802943759e+001dB,-1.68842389710309e+002°)
3.72391706254537e+003	(2.03820182785488e+001dB,-1.68867248686841e+002°)
3.73250157795689e+003	(2.03830517569775e+001dB,-1.68892058462240e+002°)
3.74110588272022e+003	(2.03840807480750e+001dB,-1.68916819104759e+002°)
3.74973002245452e+003	(2.03851052701891e+001dB,-1.68941530682777e+002°)
3.75837404288413e+003	(2.03861253416022e+001dB,-1.68966193264801e+002°)
3.76703798983877e+003	(2.03871409805320e+001dB,-1.68990806919466e+002°)
3.77572190925384e+003	(2.03881522051309e+001dB,-1.69015371715526e+002°)
3.78442584717061e+003	(2.03891590334871e+001dB,-1.69039887721856e+002°)
3.79314984973650e+003	(2.03901614836239e+001dB,-1.69064355007454e+002°)
3.80189396320529e+003	(2.03911595735002e+001dB,-1.69088773641433e+002°)
3.81065823393741e+003	(2.03921533210107e+001dB,-1.69113143693023e+002°)
3.81944270840014e+003	(2.03931427439857e+001dB,-1.69137465231566e+002°)
3.82824743316790e+003	(2.03941278601920e+001dB,-1.69161738326523e+002°)
3.83707245492246e+003	(2.03951086873322e+001dB,-1.69185963047457e+002°)
3.84591782045321e+003	(2.03960852430454e+001dB,-1.69210139464045e+002°)
3.85478357665739e+003	(2.03970575449068e+001dB,-1.69234267646071e+002°)
3.86366977054036e+003	(2.03980256104287e+001dB,-1.69258347663423e+002°)
3.87257644921584e+003	(2.03989894570599e+001dB,-1.69282379586096e+002°)
3.88150365990615e+003	(2.03999491021861e+001dB,-1.69306363484183e+002°)
3.89045144994248e+003	(2.04009045631300e+001dB,-1.69330299427881e+002°)
3.89941986676510e+003	(2.04018558571519e+001dB,-1.69354187487484e+002°)
3.90840895792369e+003	(2.04028030014489e+001dB,-1.69378027733384e+002°)
3.91741877107750e+003	(2.04037460131561e+001dB,-1.69401820236069e+002°)
3.92644935399566e+003	(2.04046849093459e+001dB,-1.69425565066120e+002°)
3.93550075455744e+003	(2.04056197070288e+001dB,-1.69449262294211e+002°)
3.94457302075245e+003	(2.04065504231532e+001dB,-1.69472911991108e+002°)
3.95366620068094e+003	(2.04074770746055e+001dB,-1.69496514227661e+002°)
3.96278034255406e+003	(2.04083996782104e+001dB,-1.69520069074815e+002°)
3.97191549469406e+003	(2.04093182507313e+001dB,-1.69543576603597e+002°)
3.98107170553463e+003	(2.04102328088698e+001dB,-1.69567036885117e+002°)
3.99024902362108e+003	(2.04111433692666e+001dB,-1.69590449990572e+002°)
3.99944749761063e+003	(2.04120499485011e+001dB,-1.69613815991237e+002°)
4.00866717627269e+003	(2.04129525630917e+001dB,-1.69637134958468e+002°)
4.01790810848906e+003	(2.04138512294961e+001dB,-1.69660406963699e+002°)
4.02717034325425e+003	(2.04147459641114e+001dB,-1.69683632078442e+002°)
4.03645392967570e+003	(2.04156367832743e+001dB,-1.69706810374282e+002°)
4.04575891697408e+003	(2.04165237032608e+001dB,-1.69729941922879e+002°)
4.05508535448349e+003	(2.04174067402872e+001dB,-1.69753026795967e+002°)
4.06443329165178e+003	(2.04182859105093e+001dB,-1.69776065065347e+002°)
4.07380277804078e+003	(2.04191612300237e+001dB,-1.69799056802892e+002°)
4.08319386332657e+003	(2.04200327148666e+001dB,-1.69822002080543e+002°)
4.09260659729976e+003	(2.04209003810151e+001dB,-1.69844900970305e+002°)
4.10204102986572e+003	(2.04217642443868e+001dB,-1.69867753544252e+002°)
4.11149721104487e+003	(2.04226243208399e+001dB,-1.69890559874518e+002°)
4.12097519097295e+003	(2.04234806261738e+001dB,-1.69913320033300e+002°)
4.13047501990126e+003	(2.04243331761290e+001dB,-1.69936034092856e+002°)
4.13999674819695e+003	(2.04251819863869e+001dB,-1.69958702125504e+002°)
4.14954042634327e+003	(2.04260270725706e+001dB,-1.69981324203618e+002°)
4.15910610493986e+003	(2.04268684502448e+001dB,-1.70003900399631e+002°)
4.16869383470299e+003	(2.04277061349154e+001dB,-1.70026430786030e+002°)
4.17830366646586e+003	(2.04285401420311e+001dB,-1.70048915435354e+002°)
4.18793565117882e+003	(2.04293704869817e+001dB,-1.70071354420199e+002°)
4.19758983990971e+003	(2.04301971850998e+001dB,-1.70093747813207e+002°)
4.20726628384407e+003	(2.04310202516601e+001dB,-1.70116095687073e+002°)
4.21696503428546e+003	(2.04318397018799e+001dB,-1.70138398114539e+002°)
4.22668614265566e+003	(2.04326555509191e+001dB,-1.70160655168395e+002°)
4.23642966049504e+003	(2.04334678138805e+001dB,-1.70182866921476e+002°)
4.24619563946276e+003	(2.04342765058098e+001dB,-1.70205033446662e+002°)
4.25598413133706e+003	(2.04350816416960e+001dB,-1.70227154816876e+002°)
4.26579518801555e+003	(2.04358832364711e+001dB,-1.70249231105084e+002°)
4.27562886151549e+003	(2.04366813050110e+001dB,-1.70271262384290e+002°)
4.28548520397402e+003	(2.04374758621349e+001dB,-1.70293248727540e+002°)
4.29536426764850e+003	(2.04382669226059e+001dB,-1.70315190207918e+002°)
4.30526610491673e+003	(2.04390545011311e+001dB,-1.70337086898540e+002°)
4.31519076827727e+003	(2.04398386123614e+001dB,-1.70358938872567e+002°)
4.32513831034971e+003	(2.04406192708924e+001dB,-1.70380746203185e+002°)
4.33510878387491e+003	(2.04413964912638e+001dB,-1.70402508963620e+002°)
4.34510224171533e+003	(2.04421702879602e+001dB,-1.70424227227124e+002°)
4.35511873685530e+003	(2.04429406754105e+001dB,-1.70445901066986e+002°)
4.36515832240128e+003	(2.04437076679889e+001dB,-1.70467530556520e+002°)
4.37522105158214e+003	(2.04444712800144e+001dB,-1.70489115769070e+002°)
4.38530697774947e+003	(2.04452315257514e+001dB,-1.70510656778007e+002°)
4.39541615437786e+003	(2.04459884194096e+001dB,-1.70532153656728e+002°)
4.40554863506515e+003	(2.04467419751442e+001dB,-1.70553606478656e+002°)
4.41570447353274e+003	(2.04474922070561e+001dB,-1.70575015317235e+002°)
4.42588372362588e+003	(2.04482391291922e+001dB,-1.70596380245934e+002°)
4.43608643931393e+003	(2.04489827555454e+001dB,-1.70617701338242e+002°)
4.44631267469070e+003	(2.04497231000544e+001dB,-1.70638978667670e+002°)
4.45656248397464e+003	(2.04504601766049e+001dB,-1.70660212307747e+002°)
4.46683592150924e+003	(2.04511939990285e+001dB,-1.70681402332018e+002°)
4.47713304176323e+003	(2.04519245811038e+001dB,-1.70702548814050e+002°)
4.48745389933093e+003	(2.04526519365561e+001dB,-1.70723651827419e+002°)
4.49779854893248e+003	(2.04533760790576e+001dB,-1.70744711445724e+002°)
4.50816704541420e+003	(2.04540970222278e+001dB,-1.70765727742571e+002°)
4.51855944374883e+003	(2.04548147796334e+001dB,-1.70786700791581e+002°)
4.52897579903581e+003	(2.04555293647886e+001dB,-1.70807630666387e+002°)
4.53941616650163e+003	(2.04562407911551e+001dB,-1.70828517440631e+002°)
4.54988060150008e+003	(2.04569490721426e+001dB,-1.70849361187965e+002°)
4.56036915951256e+003	(2.04576542211084e+001dB,-1.70870161982053e+002°)
4.57088189614835e+003	(2.04583562513583e+001dB,-1.70890919896558e+002°)
